years(Äê£© mjd gps(input) gps(rm_leap) gps(rm_leap_3sigma) gps(rm_leap_sigma_depoly) gps(rm_leap_sigma_running_aver) gps(rm_leap_sigma_running_aver_sigma) year month day
2005.927 53709.5   -9.87   -9.87   -9.87  -10.83  -13.67  -13.67 2005   12    5
2005.930 53710.5   -5.42   -5.42   -5.42   -6.38   -9.23   -9.23 2005   12    6
2005.933 53711.5   -8.41   -8.41   -8.41   -9.38  -12.22  -12.22 2005   12    7
2005.936 53712.5   -5.39   -5.39   -5.39   -6.36   -9.22   -9.22 2005   12    8
2005.938 53713.5  -12.42  -12.42  -12.42  -13.39  -16.27  -16.27 2005   12    9
2005.941 53714.5   -9.69   -9.69   -9.69  -10.67  -13.54  -13.54 2005   12   10
2005.944 53715.5   -3.05   -3.05   -3.05   -4.02   -6.90   -6.90 2005   12   11
2005.947 53716.5   -2.83   -2.83   -2.83   -3.81   -6.69   -6.69 2005   12   12
2005.949 53717.5   -8.08   -8.08   -8.08   -9.06  -11.95  -11.95 2005   12   13
2005.952 53718.5   -8.90   -8.90   -8.90   -9.88  -12.77  -12.77 2005   12   14
2005.955 53719.5   -7.25   -7.25   -7.25   -8.23  -11.12  -11.12 2005   12   15
2005.958 53720.5   -9.13   -9.13   -9.13  -10.11  -12.97  -12.97 2005   12   16
2005.960 53721.5  -10.20  -10.20  -10.20  -11.19  -14.01  -14.01 2005   12   17
2005.963 53722.5   -6.02   -6.02   -6.02   -7.02   -9.79   -9.79 2005   12   18
2005.966 53723.5   -4.16   -4.16   -4.16   -5.16   -7.90   -7.90 2005   12   19
2005.969 53724.5   -5.12   -5.12   -5.12   -6.12   -8.81   -8.81 2005   12   20
2005.971 53725.5    2.46    2.46    2.46    1.46   -1.22   -1.22 2005   12   21
2005.974 53726.5    7.64    7.64    0.84   -0.17   -2.82   -2.82 2005   12   22
2005.977 53727.5   -0.79   -0.79   -0.79   -1.80   -4.41   -4.41 2005   12   23
2005.979 53728.5    2.03    2.03    2.03    1.03   -1.58   -1.58 2005   12   24
2005.982 53729.5   -2.03   -2.03   -2.03   -3.04   -5.66   -5.66 2005   12   25
2005.985 53730.5   -4.29   -4.29   -4.29   -5.30   -7.94   -7.94 2005   12   26
2005.988 53731.5   -2.92   -2.92   -2.92   -3.94   -6.57   -6.57 2005   12   27
2005.990 53732.5   -5.42   -5.42   -5.42   -6.43   -9.05   -9.05 2005   12   28
2005.993 53733.5   -5.12   -5.12   -5.12   -6.14   -8.74   -8.74 2005   12   29
2005.996 53734.5   -7.12   -7.12   -7.12   -8.15  -10.72  -10.72 2005   12   30
2005.999 53735.5   -7.22   -7.22   -7.22   -8.25  -10.82  -10.82 2005   12   31
2006.001 53736.5   -7.90   -7.90   -7.90   -8.93  -11.50  -11.50 2006    1    1
2006.004 53737.5   -6.21   -6.21   -6.21   -7.24   -9.80   -9.80 2006    1    2
2006.007 53738.5   -4.52   -4.52   -4.52   -5.56   -8.12   -8.12 2006    1    3
2006.010 53739.5   -4.82   -4.82   -4.82   -5.85   -8.38   -8.38 2006    1    4
2006.012 53740.5   -5.92   -5.92   -5.92   -6.96   -9.49   -9.49 2006    1    5
2006.015 53741.5   -1.92   -1.92   -1.92   -2.96   -5.48   -5.48 2006    1    6
2006.018 53742.5   -7.20   -7.20   -7.20   -8.24  -10.75  -10.75 2006    1    7
2006.021 53743.5   -1.84   -1.84   -1.84   -2.89   -5.38   -5.38 2006    1    8
2006.023 53744.5   -3.11   -3.11   -3.11   -4.16   -6.60   -6.60 2006    1    9
2006.026 53745.5   -4.14   -4.14   -4.14   -5.19   -7.62   -7.62 2006    1   10
2006.029 53746.5   -6.78   -6.78   -6.78   -7.84  -10.24  -10.24 2006    1   11
2006.031 53747.5   -6.30   -6.30   -6.30   -7.35   -9.76   -9.76 2006    1   12
2006.034 53748.5   -0.09   -0.09   -0.09   -1.15   -3.56   -3.56 2006    1   13
2006.037 53749.5    1.08    1.08    1.08    0.02   -2.41   -2.41 2006    1   14
2006.040 53750.5    0.35    0.35    0.35   -0.72   -3.14   -3.14 2006    1   15
2006.042 53751.5   -6.40   -6.40   -6.40   -7.46   -9.90   -9.90 2006    1   16
2006.045 53752.5   -2.98   -2.98   -2.98   -4.05   -6.47   -6.47 2006    1   17
2006.048 53753.5   -6.69   -6.69   -6.69   -7.76  -10.16  -10.16 2006    1   18
2006.051 53754.5   -2.94   -2.94   -2.94   -4.01   -6.42   -6.42 2006    1   19
2006.053 53755.5   -5.10   -5.10   -5.10   -6.18   -8.57   -8.57 2006    1   20
2006.056 53756.5   -0.73   -0.73   -0.73   -1.81   -4.20   -4.20 2006    1   21
2006.059 53757.5   -1.51   -1.51   -1.51   -2.59   -4.98   -4.98 2006    1   22
2006.062 53758.5   -3.72   -3.72   -3.72   -4.81   -7.18   -7.18 2006    1   23
2006.064 53759.5   -6.75   -6.75   -6.75   -7.84  -10.19  -10.19 2006    1   24
2006.067 53760.5   -3.73   -3.73   -3.73   -4.82   -7.15   -7.15 2006    1   25
2006.070 53761.5    2.29    2.29    2.29    1.20   -1.11   -1.11 2006    1   26
2006.073 53762.5   -0.98   -0.98   -0.98   -2.08   -4.36   -4.36 2006    1   27
2006.075 53763.5    1.66    1.66    1.66    0.56   -1.69   -1.69 2006    1   28
2006.078 53764.5   -1.08   -1.08   -1.08   -2.18   -4.40   -4.40 2006    1   29
2006.081 53765.5   -7.31   -7.31   -7.31   -8.42  -10.63  -10.63 2006    1   30
2006.084 53766.5   -5.16   -5.16   -5.16   -6.27   -8.45   -8.45 2006    1   31
2006.086 53767.5   -5.42   -5.42   -5.42   -6.53   -8.68   -8.68 2006    2    1
2006.089 53768.5  -11.98  -11.98  -11.98  -13.09  -15.20  -15.20 2006    2    2
2006.092 53769.5  -15.00  -15.00  -15.00  -16.11  -18.20  -18.20 2006    2    3
2006.094 53770.5   -4.06   -4.06   -4.06   -5.18   -7.23   -7.23 2006    2    4
2006.097 53771.5   -0.27   -0.27   -0.27   -1.39   -3.40   -3.40 2006    2    5
2006.100 53772.5   -3.06   -3.06   -3.06   -4.18   -6.18   -6.18 2006    2    6
2006.103 53773.5   -8.26   -8.26   -8.26   -9.39  -11.37  -11.37 2006    2    7
2006.105 53774.5   -9.70   -9.70   -9.70  -10.83  -12.78  -12.78 2006    2    8
2006.108 53775.5   -4.01   -4.01   -4.01   -5.14   -7.09   -7.09 2006    2    9
2006.111 53776.5    0.58    0.58    0.58   -0.55   -2.48   -2.48 2006    2   10
2006.114 53777.5    1.47    1.47    1.47    0.34   -1.61   -1.61 2006    2   11
2006.116 53778.5    1.08    1.08    1.08   -0.06   -1.97   -1.97 2006    2   12
2006.119 53779.5    3.15    3.15    3.15    2.01    0.09    0.09 2006    2   13
2006.122 53780.5    1.10    1.10    1.10   -0.04   -1.98   -1.98 2006    2   14
2006.125 53781.5    3.59    3.59    3.59    2.44    0.50    0.50 2006    2   15
2006.127 53782.5   -7.54   -7.54   -7.54   -8.69  -10.61  -10.61 2006    2   16
2006.130 53783.5   -2.23   -2.23   -2.23   -3.38   -5.29   -5.29 2006    2   17
2006.133 53784.5   -5.36   -5.36   -5.36   -6.51   -8.45   -8.45 2006    2   18
2006.136 53785.5    1.18    1.18    1.18    0.02   -1.90   -1.90 2006    2   19
2006.138 53786.5    4.68    4.68    4.68    3.52    1.60    1.60 2006    2   20
2006.141 53787.5   -4.15   -4.15   -4.15   -5.31   -7.21   -7.21 2006    2   21
2006.144 53788.5    0.83    0.83    0.83   -0.34   -2.26   -2.26 2006    2   22
2006.147 53789.5   -3.47   -3.47   -3.47   -4.64   -6.54   -6.54 2006    2   23
2006.149 53790.5   -0.67   -0.67   -0.67   -1.83   -3.71   -3.71 2006    2   24
2006.152 53791.5   -6.24   -6.24   -6.24   -7.41   -9.28   -9.28 2006    2   25
2006.155 53792.5    0.44    0.44    0.44   -0.73   -2.57   -2.57 2006    2   26
2006.158 53793.5   -7.94   -7.94   -7.94   -9.11  -10.93  -10.93 2006    2   27
2006.160 53794.5   -4.32   -4.32   -4.32   -5.50   -7.31   -7.31 2006    2   28
2006.163 53795.5    0.18    0.18    0.18   -1.00   -2.81   -2.81 2006    3    1
2006.166 53796.5    0.38    0.38    0.38   -0.81   -2.63   -2.63 2006    3    2
2006.168 53797.5    4.34    4.34    4.34    3.15    1.35    1.35 2006    3    3
2006.171 53798.5    1.35    1.35    1.35    0.15   -1.66   -1.66 2006    3    4
2006.174 53799.5    0.29    0.29    0.29   -0.91   -2.72   -2.72 2006    3    5
2006.177 53800.5    1.36    1.36    1.36    0.16   -1.64   -1.64 2006    3    6
2006.179 53801.5    1.16    1.16    1.16   -0.04   -1.86   -1.86 2006    3    7
2006.182 53802.5   -3.41   -3.41   -3.41   -4.62   -6.44   -6.44 2006    3    8
2006.185 53803.5   -2.52   -2.52   -2.52   -3.73   -5.54   -5.54 2006    3    9
2006.188 53804.5   -6.03   -6.03   -6.03   -7.23   -9.03   -9.03 2006    3   10
2006.190 53805.5   -4.73   -4.73   -4.73   -5.94   -7.73   -7.73 2006    3   11
2006.193 53806.5    2.84    2.84    2.84    1.63   -0.15   -0.15 2006    3   12
2006.196 53807.5    3.77    3.77    3.77    2.56    0.79    0.79 2006    3   13
2006.199 53808.5    4.53    4.53    4.53    3.31    1.55    1.55 2006    3   14
2006.201 53809.5   11.47   11.47   11.47   10.25    8.49    8.49 2006    3   15
2006.204 53810.5   12.08   12.08   11.59   10.37    8.62    8.62 2006    3   16
2006.207 53811.5   11.71   11.71   11.71   10.48    8.73    8.73 2006    3   17
2006.210 53812.5    4.51    4.51    4.51    3.28    1.54    1.54 2006    3   18
2006.212 53813.5    2.62    2.62    2.62    1.38   -0.35   -0.35 2006    3   19
2006.215 53814.5    4.56    4.56    4.56    3.33    1.61    1.61 2006    3   20
2006.218 53815.5    3.75    3.75    3.75    2.51    0.80    0.80 2006    3   21
2006.221 53816.5    9.35    9.35    9.35    8.11    6.40    6.40 2006    3   22
2006.223 53817.5    5.20    5.20    5.20    3.96    2.27    2.27 2006    3   23
2006.226 53818.5    7.68    7.68    7.68    6.43    4.76    4.76 2006    3   24
2006.229 53819.5    7.68    7.68    7.68    6.44    4.78    4.78 2006    3   25
2006.232 53820.5    8.87    8.87    8.87    7.62    5.96    5.96 2006    3   26
2006.234 53821.5   -0.09   -0.09   -0.09   -1.34   -2.99   -2.99 2006    3   27
2006.237 53822.5    5.43    5.43    5.43    4.17    2.54    2.54 2006    3   28
2006.240 53823.5    8.36    8.36    8.36    7.10    5.49    5.49 2006    3   29
2006.242 53824.5    9.54    9.54    9.54    8.28    6.68    6.68 2006    3   30
2006.245 53825.5    9.88    9.88    9.88    8.61    7.01    7.01 2006    3   31
2006.248 53826.5    2.07    2.07    2.07    0.80   -0.80   -0.80 2006    4    1
2006.251 53827.5   13.89   13.89   13.89   12.62   11.02   11.02 2006    4    2
2006.253 53828.5    7.77    7.77    7.77    6.50    4.89    4.89 2006    4    3
2006.256 53829.5    6.80    6.80    6.80    5.53    3.92    3.92 2006    4    4
2006.259 53830.5    7.57    7.57    7.57    6.30    4.70    4.70 2006    4    5
2006.262 53831.5    8.73    8.73    8.73    7.45    5.86    5.86 2006    4    6
2006.264 53832.5    5.70    5.70    5.70    4.42    2.81    2.81 2006    4    7
2006.267 53833.5    9.88    9.88    9.88    8.59    6.96    6.96 2006    4    8
2006.270 53834.5    9.78    9.78    9.78    8.49    6.87    6.87 2006    4    9
2006.273 53835.5   10.02   10.02   10.02    8.73    7.12    7.12 2006    4   10
2006.275 53836.5    3.21    3.21    3.21    1.91    0.33    0.33 2006    4   11
2006.278 53837.5    0.68    0.68    0.68   -0.62   -2.19   -2.19 2006    4   12
2006.281 53838.5    0.30    0.30    0.30   -1.00   -2.56   -2.56 2006    4   13
2006.284 53839.5   -3.11   -3.11   -3.11   -4.41   -5.96   -5.96 2006    4   14
2006.286 53840.5    5.83    5.83    5.83    4.53    2.98    2.98 2006    4   15
2006.289 53841.5    9.03    9.03    9.03    7.72    6.18    6.18 2006    4   16
2006.292 53842.5    4.70    4.70    4.70    3.39    1.88    1.88 2006    4   17
2006.295 53843.5   -2.24   -2.24   -2.24   -3.55   -5.06   -5.06 2006    4   18
2006.297 53844.5    6.01    6.01    6.01    4.70    3.19    3.19 2006    4   19
2006.300 53845.5   10.78   10.78   10.78    9.47    7.96    7.96 2006    4   20
2006.303 53846.5   11.48   11.48   11.48   10.16    8.64    8.64 2006    4   21
2006.305 53847.5    9.91    9.91    9.91    8.59    7.08    7.08 2006    4   22
2006.308 53848.5    9.48    9.48    9.48    8.15    6.67    6.67 2006    4   23
2006.311 53849.5   10.94   10.94   10.94    9.61    8.11    8.11 2006    4   24
2006.314 53850.5    4.03    4.03    4.03    2.70    1.22    1.22 2006    4   25
2006.316 53851.5    6.41    6.41    6.41    5.07    3.62    3.62 2006    4   26
2006.319 53852.5    0.25    0.25    0.25   -1.09   -2.52   -2.52 2006    4   27
2006.322 53853.5    7.36    7.36    7.36    6.01    4.59    4.59 2006    4   28
2006.325 53854.5   17.38   17.38   17.38   16.04   14.60   14.60 2006    4   29
2006.327 53855.5    6.78    6.78    6.78    5.43    4.00    4.00 2006    4   30
2006.330 53856.5    4.96    4.96    4.96    3.61    2.18    2.18 2006    5    1
2006.333 53857.5    8.27    8.27    8.27    6.91    5.50    5.50 2006    5    2
2006.336 53858.5    8.36    8.36    8.36    7.00    5.58    5.58 2006    5    3
2006.338 53859.5    6.99    6.99    6.99    5.63    4.22    4.22 2006    5    4
2006.341 53860.5    7.88    7.88    7.88    6.51    5.08    5.08 2006    5    5
2006.344 53861.5    7.66    7.66    7.66    6.30    4.85    4.85 2006    5    6
2006.347 53862.5   10.19   10.19   10.19    8.82    7.40    7.40 2006    5    7
2006.349 53863.5   -0.41   -0.41   -0.41   -1.78   -3.19   -3.19 2006    5    8
2006.352 53864.5    7.48    7.48    7.48    6.10    4.70    4.70 2006    5    9
2006.355 53865.5    1.13    1.13    1.13   -0.25   -1.62   -1.62 2006    5   10
2006.358 53866.5  -10.68  -10.68    0.80   -0.58   -1.92   -1.92 2006    5   11
2006.360 53867.5    0.47    0.47    0.47   -0.91   -2.24   -2.24 2006    5   12
2006.363 53868.5    8.02    8.02    8.02    6.64    5.31    5.31 2006    5   13
2006.366 53869.5   10.78   10.78   10.78    9.39    8.06    8.06 2006    5   14
2006.369 53870.5   11.77   11.77   11.77   10.38    9.06    9.06 2006    5   15
2006.371 53871.5   12.35   12.35   12.35   10.95    9.65    9.65 2006    5   16
2006.374 53872.5    8.26    8.26    8.26    6.86    5.56    5.56 2006    5   17
2006.377 53873.5    9.28    9.28    9.28    7.88    6.58    6.58 2006    5   18
2006.379 53874.5   14.85   14.85   14.85   13.45   12.15   12.15 2006    5   19
2006.382 53875.5    7.51    7.51    7.51    6.10    4.80    4.80 2006    5   20
2006.385 53876.5    4.20    4.20    4.20    2.79    1.46    1.46 2006    5   21
2006.388 53877.5   11.92   11.92   11.92   10.51    9.17    9.17 2006    5   22
2006.390 53878.5    9.97    9.97    9.97    8.56    7.23    7.23 2006    5   23
2006.393 53879.5    9.57    9.57    9.57    8.16    6.87    6.87 2006    5   24
2006.396 53880.5    9.09    9.09    9.09    7.68    6.41    6.41 2006    5   25
2006.399 53881.5   -1.03   -1.03   -1.03   -2.45   -3.70   -3.70 2006    5   26
2006.401 53882.5    9.68    9.68    9.68    8.25    7.04    7.04 2006    5   27
2006.404 53883.5    8.14    8.14    8.14    6.72    5.52    5.52 2006    5   28
2006.407 53884.5   11.47   11.47   11.47   10.03    8.84    8.84 2006    5   29
2006.410 53885.5   10.33   10.33   10.33    8.90    7.72    7.72 2006    5   30
2006.412 53886.5   13.85   13.85   13.85   12.41   11.25   11.25 2006    5   31
2006.415 53887.5   18.36   18.36   18.36   16.92   15.77   15.77 2006    6    1
2006.418 53888.5    8.04    8.04    8.04    6.60    5.45    5.45 2006    6    2
2006.421 53889.5   10.09   10.09   10.09    8.64    7.50    7.50 2006    6    3
2006.423 53890.5   11.88   11.88   11.88   10.43    9.31    9.31 2006    6    4
2006.426 53891.5   13.68   13.68   13.68   12.23   11.10   11.10 2006    6    5
2006.429 53892.5   15.05   15.05   15.05   13.59   12.46   12.46 2006    6    6
2006.432 53893.5    8.11    8.11    8.11    6.65    5.54    5.54 2006    6    7
2006.434 53894.5   23.00   23.00   13.16   11.70   10.61   10.61 2006    6    8
2006.437 53895.5   18.22   18.22   18.22   16.75   15.68   15.68 2006    6    9
2006.440 53896.5   14.72   14.72   14.72   13.25   12.18   12.18 2006    6   10
2006.443 53897.5   18.03   18.03   18.03   16.56   15.49   15.49 2006    6   11
2006.445 53898.5   11.18   11.18   11.18    9.71    8.65    8.65 2006    6   12
2006.448 53899.5   11.45   11.45   11.45    9.97    8.93    8.93 2006    6   13
2006.451 53900.5   11.72   11.72   11.72   10.24    9.19    9.19 2006    6   14
2006.453 53901.5   11.92   11.92   11.92   10.44    9.38    9.38 2006    6   15
2006.456 53902.5    8.89    8.89    8.89    7.41    6.34    6.34 2006    6   16
2006.459 53903.5    6.05    6.05    6.05    4.56    3.50    3.50 2006    6   17
2006.462 53904.5    4.28    4.28    4.28    2.79    1.72    1.72 2006    6   18
2006.464 53905.5    9.94    9.94    9.94    8.44    7.37    7.37 2006    6   19
2006.467 53906.5    6.48    6.48    6.48    4.98    3.93    3.93 2006    6   20
2006.470 53907.5    9.67    9.67    9.67    8.17    7.13    7.13 2006    6   21
2006.473 53908.5    6.64    6.64    6.64    5.14    4.13    4.13 2006    6   22
2006.475 53909.5    6.68    6.68    6.68    5.17    4.18    4.18 2006    6   23
2006.478 53910.5   10.39   10.39   10.39    8.88    7.90    7.90 2006    6   24
2006.481 53911.5   15.16   15.16   15.16   13.65   12.67   12.67 2006    6   25
2006.484 53912.5   12.85   12.85   12.85   11.34   10.36   10.36 2006    6   26
2006.486 53913.5   13.97   13.97   13.97   12.45   11.48   11.48 2006    6   27
2006.489 53914.5    3.86    3.86    3.86    2.35    1.39    1.39 2006    6   28
2006.492 53915.5    2.60    2.60    2.60    1.08    0.11    0.11 2006    6   29
2006.495 53916.5    7.15    7.15    7.15    5.62    4.66    4.66 2006    6   30
2006.497 53917.5   11.79   11.79   11.79   10.26    9.31    9.31 2006    7    1
2006.500 53918.5   13.28   13.28   13.28   11.75   10.80   10.80 2006    7    2
2006.503 53919.5   16.80   16.80   16.80   15.27   14.31   14.31 2006    7    3
2006.505 53920.5   12.69   12.69   12.69   11.16   10.21   10.21 2006    7    4
2006.508 53921.5    9.80    9.80    9.80    8.27    7.32    7.32 2006    7    5
2006.511 53922.5   11.46   11.46   11.46    9.92    8.99    8.99 2006    7    6
2006.514 53923.5   12.26   12.26   12.26   10.72    9.81    9.81 2006    7    7
2006.516 53924.5   10.03   10.03   10.03    8.48    7.60    7.60 2006    7    8
2006.519 53925.5    5.37    5.37    5.37    3.82    2.93    2.93 2006    7    9
2006.522 53926.5    4.42    4.42    4.42    2.87    2.00    2.00 2006    7   10
2006.525 53927.5   10.48   10.48   10.48    8.92    8.08    8.08 2006    7   11
2006.527 53928.5    0.48    0.48    0.48   -1.08   -1.91   -1.91 2006    7   12
2006.530 53929.5   10.64   10.64   10.64    9.08    8.26    8.26 2006    7   13
2006.533 53930.5    8.55    8.55    8.55    6.98    6.17    6.17 2006    7   14
2006.536 53931.5   11.64   11.64   11.64   10.07    9.28    9.28 2006    7   15
2006.538 53932.5    3.28    3.28    3.28    1.71    0.94    0.94 2006    7   16
2006.541 53933.5   15.67   15.67   15.67   14.10   13.35   13.35 2006    7   17
2006.544 53934.5    1.80    1.80    1.80    0.23   -0.53   -0.53 2006    7   18
2006.547 53935.5    8.74    8.74    8.74    7.16    6.42    6.42 2006    7   19
2006.549 53936.5   15.28   15.28   15.28   13.69   12.95   12.95 2006    7   20
2006.552 53937.5    6.19    6.19    6.19    4.60    3.87    3.87 2006    7   21
2006.555 53938.5    8.37    8.37    8.37    6.78    6.06    6.06 2006    7   22
2006.557 53939.5   -7.39   -7.39    4.58    2.98    2.30    2.30 2006    7   23
2006.560 53940.5    0.78    0.78    0.78   -0.81   -1.48   -1.48 2006    7   24
2006.563 53941.5    6.03    6.03    6.03    4.43    3.78    3.78 2006    7   25
2006.566 53942.5   -0.03   -0.03   -0.03   -1.63   -2.28   -2.28 2006    7   26
2006.568 53943.5    3.09    3.09    3.09    1.48    0.84    0.84 2006    7   27
2006.571 53944.5    4.74    4.74    4.74    3.13    2.51    2.51 2006    7   28
2006.574 53945.5   -1.32   -1.32   -1.32   -2.93   -3.54   -3.54 2006    7   29
2006.577 53946.5   -5.20   -5.20   -0.18   -1.80   -2.38   -2.38 2006    7   30
2006.579 53947.5    0.95    0.95    0.95   -0.66   -1.24   -1.24 2006    7   31
2006.582 53948.5   -0.53   -0.53   -0.53   -2.15   -2.74   -2.74 2006    8    1
2006.585 53949.5    5.11    5.11    5.11    3.49    2.92    2.92 2006    8    2
2006.588 53950.5   -2.99   -2.99   -2.99   -4.62   -5.19   -5.19 2006    8    3
2006.590 53951.5    0.62    0.62    0.62   -1.01   -1.62   -1.62 2006    8    4
2006.593 53952.5    2.27    2.27    2.27    0.64   -0.02   -0.02 2006    8    5
2006.596 53953.5    0.22    0.22    0.22   -1.42   -2.08   -2.08 2006    8    6
2006.599 53954.5    3.18    3.18    3.18    1.54    0.89    0.89 2006    8    7
2006.601 53955.5   -0.33   -0.33   -0.33   -1.97   -2.61   -2.61 2006    8    8
2006.604 53956.5    5.53    5.53    5.53    3.89    3.25    3.25 2006    8    9
2006.607 53957.5    6.88    6.88    6.88    5.23    4.58    4.58 2006    8   10
2006.610 53958.5    6.98    6.98    6.98    5.33    4.65    4.65 2006    8   11
2006.612 53959.5    7.60    7.60    7.60    5.94    5.28    5.28 2006    8   12
2006.615 53960.5   -2.86   -2.86   -2.86   -4.52   -5.17   -5.17 2006    8   13
2006.618 53961.5    9.55    9.55    9.55    7.89    7.25    7.25 2006    8   14
2006.621 53962.5    1.47    1.47    1.47   -0.19   -0.80   -0.80 2006    8   15
2006.623 53963.5    1.08    1.08    1.08   -0.59   -1.18   -1.18 2006    8   16
2006.626 53964.5   -4.71   -4.71   -4.71   -6.38   -6.96   -6.96 2006    8   17
2006.629 53965.5    1.13    1.13    1.13   -0.54   -1.13   -1.13 2006    8   18
2006.631 53966.5   17.65   17.65   17.65   15.98   15.39   15.39 2006    8   19
2006.634 53967.5    6.73    6.73    6.73    5.06    4.46    4.46 2006    8   20
2006.637 53968.5   -8.55   -8.55    3.78    2.10    1.51    1.51 2006    8   21
2006.640 53969.5    0.83    0.83    0.83   -0.85   -1.41   -1.41 2006    8   22
2006.642 53970.5   10.14   10.14   10.14    8.45    7.89    7.89 2006    8   23
2006.645 53971.5    1.15    1.15    1.15   -0.54   -1.09   -1.09 2006    8   24
2006.648 53972.5   -0.22   -0.22   -0.22   -1.92   -2.47   -2.47 2006    8   25
2006.651 53973.5    0.95    0.95    0.95   -0.75   -1.30   -1.30 2006    8   26
2006.653 53974.5    0.38    0.38    0.38   -1.32   -1.87   -1.87 2006    8   27
2006.656 53975.5    3.00    3.00    3.00    1.30    0.76    0.76 2006    8   28
2006.659 53976.5    5.65    5.65    5.65    3.94    3.39    3.39 2006    8   29
2006.662 53977.5    6.87    6.87    6.87    5.16    4.62    4.62 2006    8   30
2006.664 53978.5    5.80    5.80    5.80    4.08    3.56    3.56 2006    8   31
2006.667 53979.5    5.39    5.39    5.39    3.67    3.18    3.18 2006    9    1
2006.670 53980.5    7.53    7.53    7.53    5.81    5.37    5.37 2006    9    2
2006.673 53981.5    0.98    0.98    0.98   -0.74   -1.15   -1.15 2006    9    3
2006.675 53982.5    0.44    0.44    0.44   -1.28   -1.66   -1.66 2006    9    4
2006.678 53983.5    9.01    9.01    9.01    7.28    6.93    6.93 2006    9    5
2006.681 53984.5    7.91    7.91    7.91    6.18    5.84    5.84 2006    9    6
2006.684 53985.5    2.34    2.34    2.34    0.61    0.28    0.28 2006    9    7
2006.686 53986.5    0.15    0.15    0.15   -1.59   -1.90   -1.90 2006    9    8
2006.689 53987.5    9.27    9.27    9.27    7.53    7.23    7.23 2006    9    9
2006.692 53988.5    5.47    5.47    5.47    3.72    3.42    3.42 2006    9   10
2006.695 53989.5    2.91    2.91    2.91    1.17    0.88    0.88 2006    9   11
2006.697 53990.5    4.48    4.48    4.48    2.73    2.46    2.46 2006    9   12
2006.700 53991.5   -0.83   -0.83   -0.83   -2.58   -2.83   -2.83 2006    9   13
2006.703 53992.5    4.04    4.04    4.04    2.28    2.08    2.08 2006    9   14
2006.705 53993.5    3.19    3.19    3.19    1.43    1.29    1.29 2006    9   15
2006.708 53994.5    4.26    4.26    4.26    2.50    2.41    2.41 2006    9   16
2006.711 53995.5    4.76    4.76    4.76    3.00    2.95    2.95 2006    9   17
2006.714 53996.5    1.73    1.73    1.73   -0.04   -0.05   -0.05 2006    9   18
2006.716 53997.5    4.16    4.16    4.16    2.39    2.40    2.40 2006    9   19
2006.719 53998.5   -0.61   -0.61   -0.61   -2.38   -2.34   -2.34 2006    9   20
2006.722 53999.5   -0.82   -0.82   -0.82   -2.60   -2.52   -2.52 2006    9   21
2006.725 54000.5    0.25    0.25    0.25   -1.53   -1.43   -1.43 2006    9   22
2006.727 54001.5   -0.52   -0.52   -0.52   -2.30   -2.17   -2.17 2006    9   23
2006.730 54002.5    4.73    4.73    4.73    2.94    3.08    3.08 2006    9   24
2006.733 54003.5    0.82    0.82    0.82   -0.97   -0.82   -0.82 2006    9   25
2006.736 54004.5   -0.01   -0.01   -0.01   -1.81   -1.68   -1.68 2006    9   26
2006.738 54005.5    0.86    0.86    0.86   -0.93   -0.81   -0.81 2006    9   27
2006.741 54006.5    0.59    0.59    0.59   -1.21   -1.06   -1.06 2006    9   28
2006.744 54007.5    2.99    2.99    2.99    1.18    1.32    1.32 2006    9   29
2006.747 54008.5    3.38    3.38    3.38    1.57    1.72    1.72 2006    9   30
2006.749 54009.5    4.24    4.24    4.24    2.43    2.58    2.58 2006   10    1
2006.752 54010.5    8.44    8.44    8.44    6.63    6.84    6.84 2006   10    2
2006.755 54011.5    3.77    3.77    3.77    1.95    2.18    2.18 2006   10    3
2006.758 54012.5    2.78    2.78    2.78    0.96    1.20    1.20 2006   10    4
2006.760 54013.5    5.98    5.98    5.98    4.16    4.44    4.44 2006   10    5
2006.763 54014.5    6.25    6.25    6.25    4.43    4.74    4.74 2006   10    6
2006.766 54015.5   12.53   12.53   12.53   10.70   11.03   11.03 2006   10    7
2006.768 54016.5    0.27    0.27    0.27   -1.57   -1.21   -1.21 2006   10    8
2006.771 54017.5    2.67    2.67    2.67    0.83    1.22    1.22 2006   10    9
2006.774 54018.5    0.73    0.73    0.73   -1.11   -0.69   -0.69 2006   10   10
2006.777 54019.5   -2.79   -2.79   -2.79   -4.64   -4.21   -4.21 2006   10   11
2006.779 54020.5    0.28    0.28    0.28   -1.56   -1.13   -1.13 2006   10   12
2006.782 54021.5   -1.30   -1.30   -1.30   -3.15   -2.73   -2.73 2006   10   13
2006.785 54022.5    4.66    4.66    4.66    2.81    3.22    3.22 2006   10   14
2006.788 54023.5    2.13    2.13    2.13    0.27    0.71    0.71 2006   10   15
2006.790 54024.5   -0.61   -0.61   -0.61   -2.47   -2.01   -2.01 2006   10   16
2006.793 54025.5   -3.36   -3.36   -3.36   -5.22   -4.74   -4.74 2006   10   17
2006.796 54026.5    1.86    1.86    1.86   -0.01    0.46    0.46 2006   10   18
2006.799 54027.5    1.03    1.03    1.03   -0.84   -0.37   -0.37 2006   10   19
2006.801 54028.5   -2.30   -2.30   -2.30   -4.17   -3.68   -3.68 2006   10   20
